,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,indices
0,0.267368644476,0.191269516945,-0.235721945763,0.642899394035,0.45730599761,0.116359107196,0.277877748013,-0.177071124315,-0.191526249051,0.28730943799,-0.312228113413,-0.0585203543305,-0.0840517133474,-0.213770121336,0.69198101759,0.308387935162,0.119878910482,0.310560166836,-0.334079176188,0.101144395769,-0.307996153831,-0.21215185523,-0.000835256301798,-0.456263303757,-0.108378268778,0
1,0.28452783823,0.113226763904,-0.0446107462049,0.310391485691,0.748759388924,0.0341107323766,0.394472569227,-0.370418280363,-0.14224730432,0.0447216667235,0.418752938509,-0.485188871622,0.421536117792,0.0523044764996,0.222619429231,-0.219430327415,-0.0536715574563,0.0441498570144,0.0696509853005,-0.122644037008,0.0735060870647,-0.190531626344,0.278093546629,-0.0954138636589,-0.217772752047,10
2,-0.0282867047936,-0.06046712026,-0.0812928676605,0.0280302539468,0.0534885600209,-0.0378614328802,-0.0191985983402,0.0289644934237,-0.0230791326612,-0.0214971806854,0.00374438194558,-0.00128373794723,-0.0312474053353,-0.0427869409323,0.0113770486787,0.0163680650294,0.00303091458045,0.00852376408875,-0.00375240528956,0.0149574829265,-0.0816626548767,-0.0301058404148,0.000995986280032,-0.00164017477073,0.0706215202808,20
3,0.103704407811,-0.154380336404,-0.0635965764523,-0.0700462907553,0.0181699786335,-0.179841130972,0.173843249679,-0.0696033686399,-0.129117056727,0.160656139255,0.0631897822022,0.0323062650859,-0.0323678031564,0.076859600842,0.159013077617,0.0589974224567,-0.201030150056,0.189788222313,0.0603249557316,-0.11407982558,-0.191318482161,-0.0829654112458,0.0828842446208,-0.0185968615115,0.060035251081,30
4,0.0470481216908,-0.00425253156573,-0.0153083922341,-0.04764848575,0.0271974951029,-0.0230455286801,-0.00122565438505,-0.0317587889731,-0.0577556863427,0.0169649906456,0.0258790999651,0.0182779263705,0.00584274064749,-0.0142532931641,-0.0201608836651,0.0115901529789,0.00225637154654,0.0254769902676,0.00531806889921,0.00491499714553,-0.0333619974554,-0.0166157353669,0.0305715091527,-0.0107565056533,-0.0470818094909,40
5,0.326843440533,0.038252659142,-0.127476274967,-0.0106031345204,0.433692395687,-0.282069563866,0.171822160482,-0.167353272438,0.110389046371,0.0500478744507,0.0985569432378,-0.0329165905714,0.303507119417,0.111006490886,0.0566636845469,-0.0908894911408,0.167095437646,0.0805160179734,-0.00477462308481,-0.300869077444,0.0647944658995,-0.149224355817,0.017653003335,0.138222947717,-0.0718237906694,50
6,-0.262784868479,0.448372453451,-0.380925774574,0.268963128328,0.17801643908,-0.119110204279,0.245559513569,-0.246431931853,-0.4802736938,0.0511159747839,-0.439594119787,-0.122080154717,-0.112558506429,0.107956454158,0.193286463618,0.0206312034279,-0.312712341547,0.390541851521,-0.503528535366,-0.0254430305213,-0.338614434004,-0.0311173014343,0.250799149275,0.117478981614,-0.213661283255,60
7,0.12330185622,-0.178167715669,-0.186584964395,0.161476492882,0.185536324978,-0.347098201513,0.249239131808,0.122474722564,-0.214499160647,0.152827680111,0.103303976357,0.0987566635013,-0.222793787718,0.197328880429,0.183321520686,0.0796927660704,-0.213636472821,0.338639140129,-0.0601553246379,0.106636695564,-0.259123414755,-0.0753638371825,0.176887795329,0.0686302259564,0.0385763719678,70
8,0.087860353291,-0.0623157918453,-0.148802548647,-0.0322705805302,-0.00304512423463,-0.155921921134,0.29912468791,0.116731636226,-0.111946366727,0.0212444365025,0.0307866893709,0.0597784519196,-0.0739257410169,-0.166313692927,0.164427295327,0.0290070958436,-0.0621369220316,0.195759311318,0.0374606624246,-0.259596168995,-0.133745744824,0.114605531096,0.0718761533499,0.090106844902,0.19520431757,80
9,0.239004030824,0.234729245305,0.223405748606,0.0398899912834,-0.0131382374093,-0.11834166944,0.30906099081,-0.150546491146,-0.198386535048,0.299210429192,0.053423397243,-0.313294887543,-0.0300554558635,0.17109811306,-0.0807302370667,0.0224242955446,0.0994950085878,0.279451400042,-0.363606959581,0.211686700583,-0.187927350402,-0.344281554222,0.0743655338883,0.277553021908,-0.0248733088374,90
10,0.000377229589503,-9.80253025773e-05,-0.000442221877165,-0.000626855471637,2.46177351073e-05,-0.000407440005802,-0.000264135946054,-0.00049978075549,-0.000521875161212,5.22016816831e-05,4.77888752357e-05,3.07491318381e-05,-9.0359702881e-05,-0.000458228169009,-0.00038193713408,0.000395232229494,0.000236118750763,9.26678967517e-06,0.000228166260058,-0.000104333041236,-0.000350319663994,8.35418322822e-05,0.000450855033705,-0.000334065844072,-1.56362093549e-05,100
11,0.0105167506263,0.00245916098356,-0.120667770505,-0.0450057610869,-0.0811617001891,-0.227869525552,0.0321880280972,-0.0834308564663,0.00417242338881,0.0402980670333,-0.0445737764239,-0.127270102501,-0.0110465316102,-0.0332828909159,0.0488423854113,0.10158392787,0.0089398836717,-0.0137420706451,0.138367265463,-0.0683539584279,-0.0370039790869,-0.0247442312539,0.0866112858057,-0.0284334942698,0.207262545824,110
12,0.0123713957146,-0.0624898150563,-0.217447832227,-0.186801612377,-0.10890827328,-0.332029432058,0.197201952338,0.0442474782467,-0.0860811471939,0.0959495306015,-0.0793297886848,-0.26746442914,0.0647780895233,0.0761189386249,0.205584272742,0.234027072787,-0.0580084063113,0.0376404970884,0.0766301974654,0.074469730258,0.219053074718,0.057977847755,-0.0152069879696,-0.153046324849,0.281060874462,120
13,0.0483424253762,0.0186161734164,-0.00662554847077,-0.00949445366859,0.0221161283553,-0.0360613130033,0.0216343160719,0.0115785254166,0.0172696541995,0.00264885695651,-0.0139351272956,0.00961142499,-0.00780668249354,-0.00330603984185,-0.0126180872321,0.00180135096889,0.0145021760836,0.0151110822335,0.0110015133396,-0.0313791483641,-0.0146660683677,-0.00639457628131,0.0295510645956,0.00161763036158,0.0228990893811,130
14,0.0295884050429,0.00668010907248,-0.131697535515,-0.0714454874396,-0.080934740603,-0.248834624887,0.0248248074204,-0.102032504976,0.0284197069705,0.0412327684462,-0.0776125565171,-0.140121996403,-0.0292100328952,-0.0386132337153,0.026795104146,0.116276480258,0.0212974920869,-0.0164101663977,0.131486967206,-0.106269858778,-0.0615375936031,-0.0208042804152,0.106167279184,-0.0383609384298,0.264593571424,140
15,0.0149392383173,0.000152090316988,0.000437467417214,-0.00790036842227,0.00324919540435,-0.0164411142468,0.0108271418139,0.00152612279635,0.00523603102192,0.00941456668079,-0.00535672064871,-0.0050484482199,-0.00619014212862,-0.012442201376,0.0135868294165,-0.00978652108461,0.00729129835963,0.0158816371113,0.0133010558784,-0.0132702365518,-0.00432948162779,0.00793060287833,0.00719182239845,-0.00262056244537,-0.00566721195355,150
16,0.0784003213048,0.0244359690696,-0.0764009281993,-0.0149183133617,-0.0353424139321,-0.166632339358,0.0366861410439,-0.0758056268096,0.0205766502768,0.0436796471477,-0.00364668876864,-0.0652625709772,-0.0904334038496,-0.00232721748762,-0.0217419210821,0.0164046417922,0.0143103422597,0.0179186668247,-0.0165660642087,-0.030693018809,-0.0514182560146,-0.0317794270813,0.0400041528046,0.0245779976249,0.198276892304,160
17,0.0138689223677,-0.00163353048265,-0.0266414768994,-0.00776450941339,-0.0175318140537,-0.0574681311846,0.0157655905932,-0.0222909227014,0.0104266796261,0.014078608714,-0.0215208549052,-0.0293430890888,-0.0112996380776,-0.00432798219845,-0.018152974546,0.0211588926613,0.0103155719116,-0.0061121028848,0.0177981536835,-0.0253125093877,-0.0122433640063,-0.0185038391501,0.0169087648392,-0.0179924145341,0.0494710691273,170
18,0.00357332499698,-0.000788262055721,0.000957554904744,-0.00125800352544,-0.00169198808726,-0.00132672127802,0.00129745039158,-0.00154345459305,0.000453434651718,0.00158072868362,0.00163457915187,-0.00109671801329,-0.00287088262849,-0.00237115612254,0.002473954577,-0.00477419793606,0.00128708989359,0.00628067692742,0.00148359069135,-0.00219776434824,-0.00331393326633,0.00107907655183,0.00116697978228,0.00133056938648,0.0022908244282,180
